avion,daño recibido,cantidad de impactos,cantidad disparos,derribado,objetivo,cantidad de saltos
F15,0.0,0,40,False,True,90
A10,117.17458842983388,1,102,False,True,88
F15,0.0,0,12,False,True,102
F15,0.0,0,10,False,True,121
F15,0.0,0,16,False,True,92
F15,234.91820460251984,2,23,True,False,100
A10,188.0429700466467,1,48,False,True,106
A10,0.0,0,0,False,True,99
A10,241.64148861694866,2,72,False,True,103
A10,564.1289101399401,3,40,True,False,99
F15,0.0,0,26,False,True,150
A10,112.0983167298092,1,48,False,True,108
F15,204.22592567701975,1,9,True,False,79
F15,60.071518926553665,2,8,True,False,81
F15,216.31223618257005,2,35,True,False,67
A10,117.17458842983388,1,36,False,True,88
A10,30.30193133936592,1,42,False,True,107
A10,188.0429700466467,1,12,False,True,92
F15,0.0,0,4,False,True,80
A10,0.0,0,12,False,True,93
A10,0.0,0,36,False,True,118
A10,313.2283395891591,5,45,False,True,98
A10,117.17458842983388,1,36,False,True,86
A10,578.249551608557,3,79,True,False,86
F15,0.0,0,0,False,True,109
F15,112.0983167298092,1,13,True,False,124
F15,204.22592567701975,1,21,True,False,94
A10,601.5662325877147,5,41,True,False,51
F15,120.82074430847433,1,16,True,False,102
A10,187.66688915860027,2,78,False,True,93
A10,524.9377053443278,7,128,True,False,129
F15,184.0543840486206,1,11,True,False,65
F15,215.59382881991763,2,24,True,False,75
A10,0.0,0,0,False,True,176
A10,0.0,0,0,False,True,89
A10,0.0,0,0,False,True,81
A10,148.63441110107854,2,66,False,True,128
A10,0.0,0,0,False,True,87
A10,120.82074430847433,1,12,False,True,110
A10,368.32074430847433,3,30,False,True,119
A10,595.1737330413016,5,32,True,False,65
F15,117.17458842983388,1,9,True,False,69
A10,400.08523285448524,4,120,False,True,84
F15,0.0,0,0,False,True,153
F15,171.43763135885206,1,5,True,False,51
F15,120.82074430847433,1,3,True,False,37
A10,0.0,0,18,False,True,122
F15,0.0,0,16,False,True,122
A10,489.8781896190616,3,66,True,False,86
A10,120.82074430847433,1,30,False,True,102
F15,0.0,0,12,False,True,121
F15,0.0,0,4,False,True,102
A10,250.12122111055555,3,30,False,True,98
F15,0.0,0,20,False,True,126
A10,504.8135206228141,7,71,True,False,103
F15,0.0,0,6,False,True,117
A10,150.8408781447716,2,54,False,True,82
