avion,daño recibido,cantidad de impactos,cantidad disparos,derribado,objetivo,cantidad de saltos
A10,0.0,0,36,False,True,101
A10,0.0,0,48,False,True,120
A10,501.4284283980203,6,23,True,False,41
A10,665.6668814882439,7,80,True,False,90
A10,486.7815578325642,6,74,True,False,82
A10,0.0,0,30,False,True,104
A10,34.51598602324316,1,84,False,True,85
F15,32.257852133949456,1,12,False,True,102
A10,517.7294811311286,5,76,True,False,114
A10,503.4980721638833,6,18,True,False,35
A10,64.65023840104061,1,30,False,True,133
A10,494.0968926117748,6,51,True,False,95
F15,122.08111340231683,2,18,True,False,51
A10,382.0537388030838,5,24,False,True,106
F15,116.5341513369404,1,3,True,False,41
F15,73.16637231586536,2,34,True,False,110
A10,538.444451688556,6,39,True,False,59
A10,24.81152447215024,1,42,False,True,114
A10,0.0,0,0,False,True,97
F15,188.0429700466467,1,15,True,False,88
A10,520.8511636832459,8,27,True,False,57
A10,0.0,0,2,False,True,104
A10,531.5015103849476,7,79,True,False,49
A10,562.2669863682693,6,16,True,False,59
F15,67.67015650397755,1,4,True,False,59
F15,130.09953760198067,2,15,True,False,85
F15,218.0023295218637,3,31,True,False,67
A10,522.6577066778326,6,57,True,False,74
F15,67.67015650397755,1,3,True,False,57
F15,123.01665075755966,1,5,True,False,101
A10,33.66628971493773,1,42,False,True,108
A10,549.6156794551173,6,56,True,False,92
A10,288.7550415737973,5,45,False,True,94
F15,221.70925976158443,2,15,True,False,32
A10,593.1979377471971,5,58,True,False,113
A10,537.072680961739,6,13,True,False,18
A10,574.0209446475625,6,16,True,False,41
F15,64.0,1,2,True,False,35
A10,562.2517480823701,5,15,True,False,73
A10,637.9983175002609,5,100,True,False,82
F15,106.98226711750115,1,15,True,False,66
F15,126.70332779395558,2,4,True,False,63
A10,530.3664839020528,6,8,True,False,47
F15,98.9059741054823,1,5,True,False,71
A10,203.63644177014967,3,36,False,True,99
A10,569.459440523801,7,92,True,False,89
F15,68.92640338715067,1,14,True,False,96
F15,123.01665075755966,1,8,True,False,58
A10,612.4029174754728,5,96,True,False,52
A10,631.5260845621609,7,43,True,False,58
F15,76.03429271422767,1,7,True,False,36
F15,120.82074430847433,1,13,True,False,67
A10,511.28079814364753,6,107,True,False,89
F15,80.54586228521514,1,37,True,False,68
F15,54.72778144258571,1,22,False,True,103
F15,97.41565691005457,1,3,True,False,39
A10,619.7425414893778,6,36,True,False,51
F15,0.0,0,16,False,True,93
A10,493.78287036805455,5,11,True,False,35
A10,544.924510393379,7,53,True,False,48
F15,188.0429700466467,1,13,True,False,136
F15,0.0,0,16,False,True,89
A10,649.7871520093756,6,51,True,False,48
F15,64.65023840104061,1,1,True,False,26
F15,178.50740648292174,1,11,True,False,93
F15,137.21577810184493,2,5,True,False,67
A10,549.3124037623493,4,39,True,False,54
F15,102.00137932674605,1,3,True,False,43
A10,525.6313982615738,5,10,True,False,40
A10,536.2216031112961,4,13,True,False,71
A10,554.6846813347281,4,86,True,False,121
A10,533.0914917065331,7,31,True,False,53
F15,178.50740648292174,1,11,True,False,66
A10,254.182464467898,6,96,False,True,81
F15,82.60232561633393,1,10,True,False,44
A10,559.6710225628241,4,46,True,False,59
F15,89.12884931087969,1,13,True,False,55
A10,534.8427087773991,7,35,True,False,57
F15,174.26873708001008,2,14,True,False,85
F15,212.17369619785947,2,26,True,False,58
F15,77.13915279216607,1,3,True,False,64
F15,123.01665075755966,1,31,True,False,85
A10,286.08334121475036,4,102,False,True,84
F15,138.86440217186126,2,3,True,False,34
A10,605.7219836478464,9,71,True,False,59
F15,125.05547253145352,1,19,True,False,80
F15,140.50891446382013,2,12,True,False,64
A10,590.0431129186478,5,57,True,False,99
A10,570.6826133948125,7,64,True,False,108
F15,64.65023840104061,1,1,True,False,50
F15,174.72371469984625,2,27,True,False,63
A10,530.5971480433075,6,17,True,False,81
F15,87.36281943797653,1,16,True,False,75
A10,642.7124554043545,6,40,True,False,72
F15,142.69335387777284,1,3,True,False,95
F15,78.4,1,15,True,False,82
A10,0.0,0,12,False,True,97
A10,511.21909769723413,6,13,True,False,28
A10,519.903686676191,3,34,True,False,34
A10,215.16075465958536,4,81,False,True,88
F15,105.91976933557552,2,4,True,False,34
F15,171.43763135885206,1,18,True,False,82
A10,565.0871153703065,6,40,True,False,27
F15,99.85617238652,1,4,True,False,18
A10,506.52278078788163,4,9,True,False,42
A10,570.7734155110913,4,10,True,False,30
F15,0.0,0,14,False,True,105
A10,470.24536979143556,6,60,False,True,152
F15,123.01665075755966,1,6,True,False,84
A10,498.9227227117617,5,26,True,False,47
A10,490.769055746661,8,33,True,False,75
A10,0.0,0,48,False,True,100
F15,154.38527832892441,2,3,True,False,49
A10,499.10259085085306,3,47,True,False,112
A10,0.0,0,30,False,True,125
A10,541.3715762406127,4,23,True,False,38
A10,612.3126080521668,5,57,True,False,86
F15,157.6157863208272,2,4,True,False,64
A10,374.10212107130263,5,104,False,True,103
F15,68.46628971493774,2,8,True,False,17
A10,374.84269098824285,4,99,False,True,108
F15,73.46676938886426,1,30,True,False,77
F15,146.33436854000504,2,3,True,False,46
F15,0.0,0,24,False,True,110
A10,497.1692714434891,9,51,True,False,94
A10,582.4554345005515,6,9,True,False,22
F15,0.0,0,44,False,True,107
F15,148.10564851135172,2,3,True,False,22
A10,467.1933727074172,7,72,False,True,105
